GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.values,MoneyWiseXAnalysisValuesResource,3,289,0,2,1,49,1,7,1,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.values,MoneyWiseXAnalysisPayeeValues,59,48,4,0,14,13,5,4,3,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.data.analysis.values,MoneyWiseXAnalysisTaxBasisAttr,6,44,2,4,2,12,3,6,1,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.panel,MoneyWiseUITransactionTable.AnalysisHeader,11,0,0,0,4,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.panel,MoneyWiseUITransactionTable.MoneyWiseStatementPanel,243,0,6,0,53,0,19,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.panel,MoneyWiseUIReportTab,422,0,10,0,99,0,22,0,17,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.panel,MoneyWiseUITransactionTable,1805,0,117,0,401,0,142,0,81,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.ui.panel,MoneyWiseUITransactionTable.MoneyWiseTransDataId,39,0,0,0,9,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetPortfolioInfo,4,29,0,0,1,9,1,3,1,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetCashCategory,0,85,0,0,0,22,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetPayeeType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetLoanCategory,0,85,0,0,0,22,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetDeposit,0,107,0,0,0,26,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheet,0,14,0,0,0,4,0,3,0,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseWriter,12,229,2,38,2,43,2,38,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetDepositCategory,0,85,0,0,0,22,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetPortfolioType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetLoanCategoryType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetAccountInfoType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetCashInfo,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetPayee,0,85,0,0,0,22,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetSecurityType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTransInfoType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetExchangeRate,0,85,0,0,0,22,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTransCategoryType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetPortfolio,0,113,0,0,0,27,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTaxBasis,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetRegion,0,63,0,0,0,18,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetSecurity,0,107,0,0,0,26,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetLoanInfo,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetDepositCategoryType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseReader,12,230,2,38,2,43,2,38,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTransTag,0,63,0,0,0,18,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTransCategory,0,82,0,0,0,21,0,5,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetDepositRate,54,31,0,0,12,10,2,4,2,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetDepositInfo,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetCurrency,0,52,0,0,0,16,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTransInfo,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetCash,0,96,0,0,0,24,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetSecurityInfo,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetTransaction,0,120,0,0,0,28,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetCashCategoryType,0,33,0,0,0,10,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetPayeeInfo,4,29,0,0,1,9,1,3,1,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetLoan,0,107,0,0,0,26,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.sheets,MoneyWiseSheetSecurityPrice,0,74,0,0,0,20,0,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseCashBuilder,8,163,1,1,2,46,1,14,0,14
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseLoanCategoryBuilder,8,100,1,3,2,28,1,8,0,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseTransactionBuilder,126,450,7,13,32,117,21,33,16,28
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseSecurityBuilder,31,148,1,1,9,45,5,13,4,13
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseDepositRateBuilder,118,0,2,0,34,0,12,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseRegionBuilder,14,39,1,1,3,15,2,4,1,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseTransCategoryBuilder,8,105,1,3,2,30,1,9,0,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWisePortfolioBuilder,17,106,1,1,3,34,2,11,1,11
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWisePayeeBuilder,8,63,1,1,2,21,1,6,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseDepositCategoryBuilder,8,100,1,3,2,28,1,8,0,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseCashCategoryBuilder,8,100,1,3,2,28,1,8,0,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseXchgRateBuilder,13,97,1,1,4,28,2,9,1,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseStaticBuilder,81,368,0,20,12,86,12,25,12,15
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseDepositBuilder,8,143,1,1,2,41,1,14,0,14
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseTagBuilder,8,39,1,1,2,15,1,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseSecurityPriceBuilder,8,95,1,1,2,27,1,9,0,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.builder,MoneyWiseLoanBuilder,17,134,1,1,3,40,2,13,1,13
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCurrency.MoneyWiseCurrencyDataMap,10,50,1,3,3,16,3,6,2,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCashCategoryClass,36,72,6,6,5,19,5,11,1,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCurrency,50,155,7,8,16,44,7,18,2,15
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseDepositCategoryClass,49,141,12,16,9,37,11,21,2,13
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCashCategoryType.MoneyWiseCashCategoryTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseStaticDataType,8,229,2,26,2,52,2,34,0,12
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseLoanCategoryType.MoneyWiseLoanCategoryTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseDepositCategoryType.MoneyWiseDepositCategoryTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTransCategoryType.MoneyWiseTransCategoryTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseAccountInfoType.MoneyWiseAccountInfoTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWisePayeeClass,70,171,21,22,16,43,19,24,3,13
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWisePortfolioType,5,39,0,0,2,13,1,8,1,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTransInfoType.MoneyWiseTransInfoTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWisePortfolioClass,48,92,9,10,11,22,8,15,3,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWisePayeeType.MoneyWisePayeeTypeList,82,81,11,3,21,23,12,10,5,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTransInfoClass,45,258,9,23,10,53,8,29,2,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseStaticResource,3,1407,0,2,1,207,1,7,1,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTaxBasis,12,39,0,0,4,13,3,8,3,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTransCategoryClass,83,772,20,94,26,164,19,95,8,17
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseAccountInfoClass,41,236,9,21,9,50,8,28,1,11
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseDepositCategoryType,10,39,0,0,3,13,2,8,2,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTransInfoType,9,43,0,0,3,14,2,9,2,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseLoanCategoryType,10,39,0,0,3,13,2,8,2,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseLoanCategoryClass,38,94,8,9,6,24,7,14,1,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTransCategoryType,16,39,4,0,3,13,4,8,2,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseAccountInfoType,9,43,0,0,3,14,2,9,2,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCurrencyClass,40,1366,6,0,8,177,5,5,2,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCashCategoryType,10,39,0,0,3,13,2,8,2,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTaxClass,34,229,5,24,5,53,4,28,1,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseSecurityType.MoneyWiseSecurityTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWisePortfolioType.MoneyWisePortfolioTypeList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseSecurityType,5,39,0,0,2,13,1,8,1,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseTaxBasis.MoneyWiseTaxBasisList,60,81,5,3,14,23,8,10,4,10
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWisePayeeType,5,39,0,0,2,13,1,8,1,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseCurrency.MoneyWiseCurrencyList,115,99,13,5,35,29,16,14,8,13
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.statics,MoneyWiseSecurityClass,101,207,28,25,30,51,27,30,8,16
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.panel,MoneyWiseUIXEventTable.MoneyWiseTransDataId,39,0,0,0,9,0,4,0,4,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.panel,MoneyWiseUIXEventTable.AnalysisHeader,11,0,0,0,4,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.panel,MoneyWiseUIXEventTable,1760,0,115,0,391,0,140,0,80,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.panel,MoneyWiseUIXReportTab,424,0,10,0,99,0,22,0,17,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.ui.panel,MoneyWiseUIXEventTable.MoneyWiseXStatementPanel,244,0,6,0,53,0,19,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseSecurityPrice.MoneyWiseSecurityPriceDataMap,162,104,25,3,44,28,22,6,8,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWisePortfolioInfo,141,10,4,0,39,3,16,1,14,1
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseRegion,106,159,10,10,28,46,18,20,11,17
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositInfoSet,13,71,1,5,4,22,4,10,3,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositInfo,52,99,4,0,15,27,5,12,3,12
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositRate.MoneyWiseDepositRateDataMap.MoneyWiseRateList,40,0,0,0,13,0,6,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseSecurityPrice.MoneyWiseSecurityPriceBaseList,0,23,0,0,0,8,0,5,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseAssetBase.MoneyWiseAssetBaseList,7,40,0,2,4,16,1,8,1,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDeposit.MoneyWiseDepositDataMap,13,43,0,2,4,14,4,7,4,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWisePayeeInfoSet,23,58,3,3,7,18,6,8,3,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositInfo.MoneyWiseDepositInfoList,101,88,8,2,27,26,10,9,5,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseTransCategory.MoneyWiseTransCategoryDataMap,21,98,1,3,5,25,5,7,4,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCashInfo.MoneyWiseCashInfoList,120,88,12,2,34,26,13,9,6,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWisePayeeInfo.MoneyWisePayeeInfoList,148,41,10,0,38,15,13,6,8,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseLoanCategory,36,148,6,10,10,43,6,21,2,17
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseLoan.MoneyWiseLoanDataMap,14,42,1,1,5,13,5,6,4,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCategoryBase.MoneyWiseCategoryBaseList,29,80,5,9,11,27,5,11,1,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseBasicResource,3,1146,0,2,1,172,1,8,1,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseTransBase.MoneyWiseTransBaseList,0,19,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCategoryBase.MoneyWiseCategoryDataMap,4,22,0,0,1,6,1,4,1,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseTransBase,427,717,77,69,103,189,62,73,16,46
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCashInfo,98,203,13,15,28,54,12,24,5,16
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWisePortfolioInfoSet,23,58,3,3,7,18,6,8,3,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositRate.MoneyWiseDepositRateDataMap,143,34,18,0,38,11,18,3,9,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseSecurityPrice,140,309,16,20,37,89,18,35,7,28
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositCategory,37,147,7,9,10,43,7,20,2,17
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCashCategory,37,147,7,9,10,43,7,20,2,17
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseLoanInfoSet,13,68,1,5,4,21,4,10,3,8
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseSecurity.MoneyWiseSecurityDataMap,47,168,2,6,10,41,10,11,8,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWisePortfolioInfo.MoneyWisePortfolioInfoList,148,41,10,0,38,15,13,6,8,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseLoan.MoneyWiseLoanList,28,237,4,14,6,65,6,23,2,18
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWisePayee.MoneyWisePayeeDataMap,26,129,1,5,6,33,6,11,5,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseExchangeRate.MoneyWiseExchangeRateDataMap,145,104,25,3,42,28,22,6,8,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDepositRate,543,29,54,0,147,8,70,1,43,1
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseExchangeRate.MoneyWiseExchangeRateList,148,77,16,2,41,23,14,9,5,9
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseDeposit,262,454,50,50,83,116,56,48,22,31
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseRegion.MoneyWiseRegionDataMap,9,16,0,0,2,5,2,3,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseTransCategory,58,160,15,13,14,46,13,23,4,18
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCash.MoneyWiseCashList,28,237,4,14,6,65,6,23,2,18
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseSecurity.MoneyWiseSecurityList,36,227,6,14,7,64,8,24,3,19
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCashCategory.MoneyWiseCashCategoryList,17,122,3,5,5,37,4,12,1,11
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseCategoryBase,131,387,21,39,38,114,26,46,11,31
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.basic,MoneyWiseTransTag.MoneyWiseTagDataMap,9,16,0,0,2,5,2,3,2,3
