GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.cipher,GordianAEADCipher,0,7,0,0,0,2,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keyset.spec,GordianKeySetSpec,0,10,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keyset,GordianBadCredentialsException,4,0,0,0,2,0,1,0,1,0
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.keyset,GordianKeySet,10,0,0,0,2,0,2,0,2,0
GordianKnot Security Framework,org.bouncycastle.crypto.patch.macs,GordianKMAC,47,228,10,16,11,54,13,15,4,11
GordianKnot Security Framework,org.bouncycastle.crypto.patch.macs,GordianDSTU7624Mac,48,299,9,15,10,56,10,12,2,8
GordianKnot Security Framework,org.bouncycastle.crypto.patch.macs,GordianKGMac,36,57,1,1,12,15,5,5,4,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.spec.base,GordianBundleLoader,22,67,2,4,7,16,3,5,2,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.agree,GordianAgreementFactory,6,0,0,0,1,0,1,0,1,0
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.agree,GordianAgreementStatus,0,27,0,0,0,5,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianPersonalisation,16,528,7,39,7,120,7,33,0,17
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianIdManager,26,578,0,40,7,110,1,45,1,25
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianValidator,6,133,5,19,1,24,6,29,1,22
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianCoreKnuthObfuscater.GordianIdMarker,8,96,2,4,2,17,2,6,0,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianRandomSource,9,135,2,8,2,37,2,9,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianBaseData,32,9,2,0,8,2,2,1,1,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianASN1Util.GordianASN1Object,7,7,0,0,2,2,0,2,0,2
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianCoreKnuthObfuscater,105,1051,3,77,15,235,7,106,4,52
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianDataConverter,135,673,11,63,30,149,12,42,3,14
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianASN1Util,6,68,0,4,2,18,0,8,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianParameters,49,268,10,18,10,68,12,18,2,14
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianPersonalisation.GordianPersonalId,0,33,0,0,0,6,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.base,GordianByteArrayInteger,4,196,3,19,1,47,3,16,0,8
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.factory,GordianFactory.GordianFactoryLock,0,4,0,0,0,1,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.api.factory,GordianFactoryType,0,15,0,0,0,3,0,1,0,1
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.spec.sign,GordianCoreSignatureSpecBuilder,0,136,0,12,0,33,0,16,0,10
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.spec.sign,GordianCoreSignatureType,26,139,10,20,7,32,7,24,1,13
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.core.spec.sign,GordianCoreSignatureSpec,20,328,17,58,7,68,17,40,0,17
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.modes,GordianGCMSIVBlockCipher.GCMSIVCache,0,11,0,0,0,5,0,3,0,3
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.modes,GordianGCMSIVBlockCipher,94,964,22,66,22,214,26,50,5,27
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.modes,GordianChaChaPoly1305,103,487,14,32,22,111,19,28,6,18
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.modes,GordianGCMSIVBlockCipher.GCMSIVHasher,0,155,0,10,0,35,0,11,0,6
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianSkeinXMac,69,65,4,2,16,15,9,7,6,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianZuc256Mac,4,287,0,20,1,54,1,22,1,12
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianBlake3Mac,35,64,3,3,10,16,8,7,5,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianBlake2Mac,27,54,2,4,8,16,5,6,3,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianSkeinMac,59,44,4,2,13,12,7,5,4,5
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianKMACWrapper,46,75,3,3,12,18,8,7,5,7
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianZuc128Mac,2,235,0,14,1,49,1,19,1,12
GordianKnot Security Framework,io.github.tonywasher.joceanus.gordianknot.impl.ext.macs,GordianBlake2XMac,48,57,3,3,14,15,8,7,5,7
